task_name,avg_code_length,min_code_length,max_code_length,total_implementations,task_url,languages
Special Characters,8,1,26,68,https://swam-dataset.org/tasks/special_characters,"11l,360assembly,6502assembly,Actionscript,Ada,Algol68,Algolw,Arturo,Autohotkey,Awk,Basic,Batchfile,Bbcbasic,Bc,Befunge,Bracmat,Brainf***,C,C++,Clojure,E,Erlang,Forth,Fortran,Freebasic,Gambas,Go,Guiss,Haskell,Hicest,Html,Iconandunicon,J,Java,JavaScript,Jq,Julia,Kotlin,Lasso,Latex,Lilypond,Lingo,Lua,Mbs,Mumps,Nim,OCaml,Oasysassembler,Objeck,Ol,Pascal,Perl,Phix,Picolisp,Plaintex,Powershell,Progress,Purebasic,Python,Quackery,Racket,Raku,Rexx,Ruby,Scala,Seed7,Sql,Tcl"
Special Variables,13,1,67,69,https://swam-dataset.org/tasks/special_variables,"11l,6502assembly,Ada,Algol68,Algolw,Arturo,Autohotkey,Awk,Batchfile,Bbcbasic,Bc,Bracmat,C,C++,Clojure,Commonlisp,D,Dwscript,Dyalect,Déjàvu,Erlang,Forth,Fortran,Go,Haskell,Iconandunicon,Is-basic,J,Java,JavaScript,Jq,Julia,Kotlin,Lasso,Lingo,Livecode,Lua,M2000interpreter,Maxima,Nanoquery,Netrexx,Nim,OCaml,Oasys,Oasysassembler,Oforth,Pascal,Perl,Phix,Picolisp,Powershell,Purebasic,Python,Quackery,Racket,Raku,Rexx,Ruby,Scala,Smalltalk,Tcl,Unixshell,Ursa,Vba,Wren,Xlisp,Z80assembly,Zkl,Zxspectrumbasic"
Speech Synthesis,9,1,42,44,https://swam-dataset.org/tasks/speech_synthesis,"11l,Amigabasic,Applescript,Autohotkey,Autoit,Basic256,Batchfile,Bbcbasic,C,C#,Clojure,Freebasic,Glovepie,Go,Groovy,Haskell,JavaScript,Julia,Kotlin,Libertybasic,Locomotivebasic,M2000interpreter,Nim,PHP,Perl,Phix,Picolisp,Powershell,Python,Racket,Raku,Rexx,Ring,Ruby,Scala,Sidef,Swift,Tcl,Unixshell,Vbscript,Wren,Zoomscript,Zxspectrumbasic"
Spelling Of Ordinal Numbers,56,3,234,26,https://swam-dataset.org/tasks/spelling_of_ordinal_numbers,"Autohotkey,C,C++,Clojure,Commonlisp,Factor,Go,Haskell,J,Java,Julia,Kotlin,Nim,Perl,Phix,Prolog,Python,Raku,Rexx,Rust,Sidef,Swift,Vba,Vlang,Wren,Zkl"
Spinning Rod Animationtext,13,3,67,46,https://swam-dataset.org/tasks/spinning_rod_animationtext,"11l,Action!,Ada,Algol68,Awk,Bacon,Bash,C,Cachéobjectscript,Cshell,Emacslisp,Factor,Forth,Freebasic,Glovepie,Go,Haskell,Java,JavaScript,Julia,Kotlin,Lua,M2000interpreter,Melonbasic,Microsoftsmallbasic,Miniscript,Nim,Ns-hubasic,Perl,Phix,Picolisp,Python,Racket,Raku,Rexx,Ring,Ruby,Rust,Scala,Scratchscript,Simplecode,Weebasic,Wren,Xpl0,Zkl,Zxspectrumbasic"
Spiral Matrix,36,2,212,81,https://swam-dataset.org/tasks/spiral_matrix,"11l,360assembly,Abap,Action!,Ada,Algol68,Applescript,Arturo,Autohotkey,Awk,Bbcbasic,C,C#,C++,Clojure,Coffeescript,Commonlisp,D,Dcl,E,Elixir,Euphoria,F#,Factor,Fortran,Freebasic,Gap,Go,Groovy,Haskell,Iconandunicon,Is-basic,J,Java,JavaScript,Jq,Julia,Kotlin,Libertybasic,Lua,MATLAB,Maple,Maxima,Minizinc,Netrexx,Nim,OCaml,Octave,Oorexx,Oz,Pascal,Perl,Phix,Picolisp,Powershell,Prolog,Purebasic,Python,Quackery,R,Racket,Raku,Rexx,Ring,Ruby,Rust,Scala,Scilab,Seed7,Sidef,Stata,Tcl,Ti-83basic,Tsesal,Ursala,Vbscript,Visualbasic,Wren,Xpl0,Z80assembly,Zkl"
Split A Character String Based On Change Of Character,17,1,103,87,https://swam-dataset.org/tasks/split_a_character_string_based_on_change_of_character,"11l,8080assembly,8086assembly,Aarch64assembly,Action!,Ada,Algol68,Ansibasic,Apl,Applescript,Armassembly,Arturo,Autohotkey,Awk,Bacon,Basic256,Bbcbasic,C,C#,C++,Clojure,Clu,Cobol,Commonlisp,Cowgol,D,Dyalect,Easylang,Elixir,F#,Factor,Forth,Fortran,Freebasic,Futurebasic,Go,Haskell,Is-basic,J,Java,JavaScript,Jq,Jsish,Julia,Kotlin,Ksh,Lambdatalk,Lua,M2000interpreter,Maple,Miniscript,Modula-2,Nim,Oorexx,Pascal,Perl,Phix,Picolisp,Pike,Plainenglish,Powershell,Purebasic,Python,Quackery,Racket,Raku,Rexx,Ring,Ruby,Rust,Scala,Sed,Sidef,Snobol4,Standardml,Swift,Tailspin,Tbas,Tcl,Vba,Wren,Xlisp,Xpl0,Yabasic,Z80assembly,Zkl,Zxspectrumbasic"
Sql Based Authentication,53,20,128,19,https://swam-dataset.org/tasks/sql_based_authentication,"C,C#,Go,Java,Julia,Kotlin,Nim,Objeck,PHP,Perl,Phix,Python,Racket,Raku,Raven,Ruby,Sidef,Tcl,Wren"
Square But Not Cube,19,1,80,73,https://swam-dataset.org/tasks/square_but_not_cube,"11l,8086assembly,Action!,Ada,Algol-m,Algol68,Apl,Applescript,Arturo,Autohotkey,Awk,Basic,Bcpl,Bqn,C,C#,C++,Clojure,Clu,Cobol,Comal,Commodorebasic,Commonlisp,Cowgol,D,Dc,Delphi,F#,Factor,False,Focal,Forth,Freebasic,Go,Haskell,Is-basic,J,Java,JavaScript,Jq,Julia,Kotlin,Ksh,Lolcode,Lua,Mad,Miniscript,Modula-2,Nim,OCaml,Pascal,Perl,Phix,Pilot,Purebasic,Python,Quackery,Racket,Raku,Rexx,Ring,Ruby,Rust,Scala,Sidef,Swift,Tcl,Unixshell,Visualbasic.net,Vtl-2,Wren,Xpl0,Zkl"
Square Form Factorization,92,26,263,8,https://swam-dataset.org/tasks/square_form_factorization,"C,Freebasic,Go,Jq,Julia,Nim,Perl,Phix"
Square Free Integers,42,1,150,37,https://swam-dataset.org/tasks/square_free_integers,"11l,Algol68,Awk,C,C++,D,Factor,Forth,Freebasic,Go,Haskell,J,Java,Jq,Julia,Kotlin,Lua,Maple,Nanoquery,Nim,OCaml,Pascal,Perl,Phix,Python,Racket,Raku,Rexx,Ruby,Rust,Scala,Sidef,Swift,Tcl,Visualbasic.net,Wren,Zkl"
Stable Marriage Problem,100,3,200,48,https://swam-dataset.org/tasks/stable_marriage_problem,"11l,Autohotkey,Batchfile,Bbcbasic,Bracmat,C,C#,C++,Ceylon,Coffeescript,Coldfusion,D,Echolisp,F#,Go,Groovy,Haskell,Iconandunicon,J,Java,JavaScript,Julia,Kotlin,Lua,Nim,OCaml,Objective-c,Perl,Phix,Picolisp,Prolog,Purebasic,Python,Racket,Raku,Rexx,Ruby,Scala,Seed7,Sidef,Swift,Tcl,Unixshell,Ursala,Vba,Wren,Xslt2.0,Zkl"
Stack,21,1,162,142,https://swam-dataset.org/tasks/stack,"11l,6502assembly,68000assembly,8086assembly,Abap,Action!,Actionscript,Ada,Algol68,Algolw,Applesoftbasic,Armassembly,Arturo,Ats,Autohotkey,Awk,Axe,Babel,Batchfile,Bbcbasic,Beeswax,Bqn,Bracmat,Brat,C,C#,Clojure,Clu,Cobol,Coffeescript,Commonlisp,Componentpascal,Crystal,D,Delphi,Dwscript,Dyalect,Déjàvu,E,Echolisp,Eiffel,Elena,Elisa,Elixir,Erlang,F#,Factor,Forth,Fortran,Freebasic,Freepascal,Frink,Genie,Go,Groovy,Haskell,Iconandunicon,Io,Ioke,Is-basic,J,Java,JavaScript,Jsish,Julia,K,Kotlin,Lang5,Lasso,Libertybasic,Lingo,Logo,Logtalk,Lolcode,Lua,M2000interpreter,Maple,Maxima,Mercury,Miniscript,Nanoquery,Nemerle,Netrexx,Nim,OCaml,Oberon-2,Objeck,Objective-c,Oforth,Ol,Oorexx,Oxygenbasic,Oz,PHP,Pascal,Perl,Phix,Picolisp,Pike,Postscript,Powershell,Prolog,Purebasic,Python,Quackery,R,Racket,Raku,Raven,Rebol,Retro,Rexx,Ring,Ruby,Runbasic,Rust,Sather,Scala,Scheme,Seed7,Sensetalk,Sidef,Slate,Smalltalk,Standardml,Stata,Swift,Tailspin,Tcl,Unixpipes,Unixshell,Vba,Vbscript,Vlang,Wart,Wren,X86assembly,Xlisp,Xpl0,Yabasic,Z80assembly,Zkl"
Stack Traces,13,1,67,54,https://swam-dataset.org/tasks/stack_traces,"Ada,Autohotkey,Basic,C,C#,Clojure,Commonlisp,D,Dwscript,Elena,Elixir,Erlang,F#,Factor,Forth,Fortran,Go,Groovy,Iconandunicon,J,Java,JavaScript,Julia,Kotlin,Lasso,Lua,Nanoquery,Netrexx,Nim,OCaml,Objective-c,Oforth,Oxygenbasic,Oz,PHP,Perl,Phix,Picolisp,Purebasic,Python,Quackery,R,Racket,Raku,Raven,Rexx,Ruby,Scala,Slate,Smalltalk,Tcl,Vba,Wren,Zkl"
Stair Climbing Puzzle,7,1,28,71,https://swam-dataset.org/tasks/stair_climbing_puzzle,"11l,Actionscript,Ada,Aime,Algol68,Arturo,Autohotkey,Awk,Basic,Bbcbasic,C,C#,C++,Clojure,Commonlisp,D,E,Echolisp,Elixir,Erlang,Euphoria,Factor,Forth,Fortran,Freebasic,Go,Groovy,Haskell,Iconandunicon,J,Java,Jq,Julia,Kotlin,Libertybasic,Logo,Lua,MATLAB,Nim,OCaml,Oz,Pascal,Perl,Phix,Picolisp,Powershell,Prolog,Purebasic,Python,Quackery,R,Racket,Raku,Rebol,Rexx,Ring,Ruby,Runbasic,Rust,Scala,Scheme,Seed7,Sidef,Smalltalk,Standardml,Swift,Tcl,Ti-83basic,Wren,Xpl0,Zkl"
Start From A Main Routine,5,1,31,46,https://swam-dataset.org/tasks/start_from_a_main_routine,"6502assembly,8086assembly,Ada,Algol68,Arturo,Autohotkey,Awk,Basic,C,Clojure,Componentpascal,Erlang,Factor,Forth,Freebasic,Gambas,Go,J,Julia,Kotlin,Logtalk,Nim,Oforth,Pascal,Perl,Phix,Picolisp,Processing,Purebasic,Quackery,Racket,Raku,Rexx,Ring,Ruby,Scala,Sed,Seed7,Tcl,Visualbasic,Visualbasic.net,Wren,Xbasic,Z80assembly,Zkl,Zxspectrumbasic"
State Name Puzzle,50,17,98,30,https://swam-dataset.org/tasks/state_name_puzzle,"11l,Applescript,Bracmat,C,C++,Clojure,D,Go,Haskell,Iconandunicon,J,Java,Jq,Julia,Kotlin,Livecode,Nim,Perl,Phix,Picolisp,Prolog,Python,Racket,Raku,Rexx,Ruby,Scala,Tcl,Wren,Zkl"
Statisticsbasic,32,3,110,52,https://swam-dataset.org/tasks/statisticsbasic,"11l,Action!,Ada,C,C#,C++,Coffeescript,D,Dart,Elixir,Factor,Fortran,Freebasic,Go,Haskell,Hy,Iconandunicon,J,Java,Jq,Jsish,Julia,Klong,Kotlin,Lasso,Libertybasic,Lua,Maple,Miniscript,Nim,Oforth,Perl,Phix,Picolisp,Purebasic,Python,R,Racket,Raku,Rexx,Ring,Ruby,Runbasic,Rust,Scala,Sidef,Stata,Tcl,Vba,Vlang,Wren,Zkl"
Statisticsnormal Distribution,34,2,122,39,https://swam-dataset.org/tasks/statisticsnormal_distribution,"C,C#,C++,D,Elixir,Factor,Fortran,Freebasic,Go,Haskell,J,Java,Jq,Julia,Kotlin,Lasso,Libertybasic,Lua,Maple,Nim,Pascal,Perl,Phix,Purebasic,Python,R,Racket,Raku,Rexx,Ruby,Runbasic,Rust,Sas,Sidef,Stata,Tcl,Vba,Wren,Zkl"
Stem And Leaf Plot,29,6,94,56,https://swam-dataset.org/tasks/stem_and_leaf_plot,"11l,Acl2,Action!,Ada,Autohotkey,Awk,Bbcbasic,C,C#,C++,Ceylon,Clojure,D,Elixir,Euphoria,F#,Factor,Forth,Fortran,Freebasic,Go,Haskell,Hicest,Iconandunicon,J,Java,JavaScript,Jq,Julia,Kotlin,Lua,Maple,Maxima,Nim,OCaml,Perl,Phix,Picolisp,Powershell,Purebasic,Python,R,Racket,Raku,Rexx,Ring,Ruby,Scala,Seed7,Sidef,Stata,Tcl,Tuscript,Ursala,Wren,Zkl"
Stern Brocot Sequence,46,1,467,66,https://swam-dataset.org/tasks/stern_brocot_sequence,"11l,360assembly,8080assembly,8086assembly,Action!,Ada,Algol-m,Algol68,Amazinghopper,Apl,Applescript,Autohotkey,Basic,Bcpl,C,C#,C++,Clojure,Clu,Commonlisp,Cowgol,D,Echolisp,Elixir,F#,Factor,Forth,Fortran,Freebasic,Go,Haskell,J,Java,JavaScript,Jq,Julia,Kotlin,Lua,Mad,Modula-2,Nim,Oforth,Pascal,Perl,Phix,Picolisp,Powershell,Purebasic,Python,Quackery,R,Racket,Raku,Rexx,Ring,Ruby,Scala,Scheme,Sidef,Snobol,Swift,Tcl,Vbscript,Visualbasic.net,Wren,Zkl"
Stirling Numbers Of The First Kind,35,9,56,30,https://swam-dataset.org/tasks/stirling_numbers_of_the_first_kind,"11l,Algol68,Algolw,C,C++,D,Factor,Freebasic,Fōrmulæ,Go,Haskell,J,Java,Jq,Julia,Kotlin,Nim,Perl,Phix,Prolog,Purebasic,Python,Quackery,Raku,Rexx,Ruby,Sidef,Tcl,Wren,Zkl"
Stirling Numbers Of The Second Kind,34,9,61,31,https://swam-dataset.org/tasks/stirling_numbers_of_the_second_kind,"11l,Algol68,Algolw,Basic,C,C++,D,Factor,Freebasic,Fōrmulæ,Go,Haskell,J,Java,Jq,Julia,Kotlin,Nim,Perl,Phix,Prolog,Python,Quackery,Raku,Rexx,Ruby,Sidef,Tcl,Visualbasic.net,Wren,Zkl"
Straddling Checkerboard,52,11,164,34,https://swam-dataset.org/tasks/straddling_checkerboard,"11l,Algol68,Autohotkey,C,C#,C++,D,F#,Go,Haskell,Iconandunicon,J,Java,JavaScript,Julia,Kotlin,Lua,M2000interpreter,Nim,PHP,Perl,Phix,Picolisp,Purebasic,Python,Racket,Raku,Rexx,Ruby,Scala,Tcl,Vbscript,Wren,Zkl"
Strassens Algorithm,111,71,153,8,https://swam-dataset.org/tasks/strassens_algorithm,"Go,Julia,Nim,Phix,Python,Raku,Swift,Wren"
Stream Merge,48,1,142,31,https://swam-dataset.org/tasks/stream_merge,"360assembly,Ada,Algol68,Ats,Awk,C,C#,C++,D,Elixir,Fortran,Go,Haskell,Java,Julia,Kotlin,Nim,Perl,Phix,Picolisp,Python,Racket,Raku,Rexx,Ruby,Scala,Sidef,Tcl,Unixshell,Wren,Zkl"
String Append,6,1,71,112,https://swam-dataset.org/tasks/string_append,"11l,Aarch64assembly,Action!,Ada,Algol68,Apl,Applescript,Armassembly,Arturo,Asymptote,Autohotkey,Avail,Awk,Axe,Basic,Bracmat,C,C#,C++,Clojure,Cobol,Coffeescript,Commonlisp,D,Dbl,Delphi,Dyalect,Easylang,Echolisp,Elena,Elixir,Emacslisp,Erlang,Euphoria,F#,Factor,Falcon,Forth,Fortran,Freebasic,Gambas,Genie,Glovepie,Go,Gosu,Groovy,Haskell,Iconandunicon,J,Java,JavaScript,Jq,Jsish,Julia,Kotlin,Lambdatalk,Langur,Lasso,Lingo,Livecode,Lua,M2000interpreter,Maple,Min,Montilang,Nanoquery,Neko,Netrexx,Newlisp,Nim,Ns-hubasic,OCaml,Objeck,Oforth,Pascal,Perl,Phix,Picat,Picolisp,Pike,Plainenglish,Plaintex,Powershell,Purebasic,Python,Qb64,Quackery,Racket,Raku,Relation,Rexx,Ring,Robotic,Ruby,Rust,Scala,Seed7,Sidef,Snobol4,Stata,Swift,Tcl,Transd,Ursa,Vala,Vba,Vbscript,Vlang,Wart,Wren,Xpl0,Zkl"
String Case,9,1,98,164,https://swam-dataset.org/tasks/string_case,"11l,360assembly,4d,6502assembly,68000assembly,8080assembly,Action!,Actionscript,Ada,Algol68,Algolw,Amazinghopper,Apl,Applescript,Arbre,Arturo,Autohotkey,Autoit,Avail,Awk,Basic,Bcpl,Befunge,Bracmat,Burlesque,C,C#,C++,Clojure,Cmake,Cobol,Coldfusion,Commonlisp,Componentpascal,D,Dbl,Delphi,Dwscript,Dyalect,E,Echolisp,Ecl,Elena,Elixir,Elm,Erlang,Excel,F#,Factor,Falcon,Fantom,Forth,Fortran,Freebasic,Frink,Futurebasic,Gambas,Gap,Gml,Go,Groovy,Haskell,Hicest,Iconandunicon,Idl,J,Java,JavaScript,Jq,Jsish,Julia,K,Kotlin,Lambdatalk,Lasso,Lingo,Livecode,Logo,Lua,M4,Maple,Maxima,Maxscript,Mercury,Metafont,Min,Miniscript,Mircscriptinglanguage,Modula-3,Mumps,Nanoquery,Nemerle,Netrexx,Newlisp,Nial,Nim,OCaml,Objeck,Objective-c,Octave,Oforth,Oz,PHP,Pascal,Peloton,Perl,Phix,Picat,Picolisp,Pike,Plainenglish,Pop11,Potion,Powerbuilder,Powershell,Python,Qb64,Quackery,R,Racket,Raku,Raven,Rebol,Red,Retro,Rexx,Ring,Ruby,Rust,Scala,Scheme,Sed,Seed7,Sensetalk,Sidef,Simula,Slate,Smalltalk,Snobol4,Sql,Sqlpl,Standardml,Stata,Swift,Tcl,Toka,Torquescript,Transd,Tuscript,Unixshell,Ursa,Ursala,Vala,Vba,Vbscript,Veditmacrolanguage,Visualbasic,Vlang,Wren,Xpl0,Z80assembly,Zig,Zkl,Zoea"
String Comparison,21,1,135,93,https://swam-dataset.org/tasks/string_comparison,"11l,Aarch64assembly,Action!,Ada,Aime,Algol68,Algolw,Apex,Applescript,Armassembly,Arturo,Astro,Autohotkey,Avail,Awk,Basic,Bbcbasic,Bracmat,Burlesque,C,C++,Clipper,Clojure,Cobol,Coldfusion,Commonlisp,Componentpascal,D,Dyalect,Elena,Elixir,Erlang,F#,Factor,Falcon,Forth,Fortran,Freebasic,Go,Harbour,Haskell,Iconandunicon,J,Java,JavaScript,Jq,Julia,Kotlin,Lasso,Lingo,Lua,Miniscript,Nanoquery,Netrexx,Nim,Oforth,Oorexx,Perl,Phix,Picat,Picolisp,Powershell,Purebasic,Python,Qb64,Quackery,R,Racket,Raku,Relation,Rexx,Ring,Robotic,Ruby,Runbasic,Rust,Scala,Scheme,Seed7,Sidef,Smalltalk,Snobol4,Standardml,Swift,Tailspin,Tcl,Unixshell,Vala,Vlang,Wdte,Wren,Xpl0,Zkl"
String Concatenation,6,1,56,172,https://swam-dataset.org/tasks/string_concatenation,"11l,Aarch64assembly,Abap,Action!,Actionscript,Ada,Aime,Algol-m,Algol68,Apex,Applescript,Armassembly,Arturo,Asymptote,Autohotkey,Awk,Axe,Basic,Batchfile,Bqn,Bracmat,Burlesque,C,C#,C++,Chuck,Clojure,Cobol,Commonlisp,Componentpascal,D,Dcl,Delphi,Dwscript,Dyalect,Dylan.net,Déjàvu,Easylang,Ela,Elena,Elixir,Emacslisp,Erlang,Erre,Euphoria,Excel,F#,Factor,Falcon,Fantom,Forth,Fortran,Freebasic,Frink,Futurebasic,Gambas,Glovepie,Go,Golfscript,Groovy,Halon,Haskell,Hicest,Iconandunicon,Idl,J,Java,JavaScript,Jq,Julia,K,Kotlin,Labview,Lambdatalk,Lang5,Lasso,Libertybasic,Lingo,Lisaac,Livecode,Logo,Lua,M2000interpreter,M4,Maple,Mathcad,Maxima,Maxscript,Mercury,Metafont,Min,Miniscript,Modula-3,Mumps,Nanoquery,Neko,Nemerle,Netrexx,Newlisp,Nim,Ns-hubasic,OCaml,Objeck,Objective-c,Oforth,Openscad,Oz,PHP,Pascal,Perl,Phix,Phl,Picat,Picolisp,Pike,Plainenglish,Powershell,Purebasic,Python,Qb64,Quackery,R,Racket,Raku,Raven,Rebol,Red,Rescript,Retro,Rexx,Ring,Ruby,Rust,S-basic,Sas,Sather,Scala,Scheme,Scilab,Seed7,Sidef,Simula,Slate,Smalltalk,Snobol4,Sparkling,Standardml,Stata,Swift,Symsyn,Tailspin,Tcl,Ti-83basic,Ti-89basic,Torquescript,Tuscript,Unixpipes,Unixshell,Ursa,Vala,Vba,Vbscript,Visualbasic,Visualbasic.net,Vlang,Weebasic,Wren,Xpl0,Yorick,Zig,Zkl,Zoea"
String Interpolation Included,9,1,204,111,https://swam-dataset.org/tasks/string_interpolation_included,"11l,Aarch64assembly,Action!,Ada,Aikido,Algol68,Apl,Armassembly,Arturo,Asymptote,Autohotkey,Awk,Basic,Batchfile,Bqn,Bracmat,C,C#,C++,Clojure,Cobol,Coco,Coffeescript,Commonlisp,D,Delphi,Dwscript,Dyalect,E,Echolisp,Ecl,Elena,Elixir,Emacslisp,Erlang,Euphoria,F#,Factor,Falcon,Fantom,Forth,Fortran,Freebasic,Frink,Funl,Gambas,Gastona,Go,Groovy,Haskell,Haxe,Hicest,Iconandunicon,J,Java,JavaScript,Jq,Julia,Kotlin,Lambdatalk,Lasso,Livecode,Lua,M2000interpreter,Maxima,Neko,Nemerle,Netrexx,Nim,OCaml,Ooc,Oz,PHP,Perl,Phix,Picat,Picolisp,Powershell,Prolog,Purebasic,Python,Qb64,Racket,Raku,Rebol,Rexx,Ring,Ruby,Runbasic,Rust,Scala,Sed,Seed7,Sensetalk,Sidef,Snobol4,Stata,Swift,Tailspin,Tcl,Tuscript,Unixshell,Ursala,Vala,Vba,Verbexx,Visualbasic.net,Vlang,Wren,Xpl0,Zkl"
String Length,6,1,74,167,https://swam-dataset.org/tasks/string_length,"360assembly,4d,6502assembly,68000assembly,8086assembly,Aarch64assembly,Action!,Actionscript,Ada,Aime,Algol68,Apex,Applescript,Applesoftbasic,Armassembly,Arturo,Autohotkey,Avail,Awk,Axe,Bacon,Basic,Batchfile,Bbcbasic,Bqn,Bracmat,C,C#,C++,Clean,Clojure,Cobol,Coldfusion,Commonlisp,Componentpascal,D,Dataweave,Dc,Delphi,Dyalect,Déjàvu,E,Elena,Elixir,Emacslisp,Erlang,Euphoria,F#,Factor,Fantom,Forth,Fortran,Freebasic,Frink,Gap,Gnuplot,Go,Groovy,Gw-basic,Haskell,Hicest,Holyc,Iconandunicon,Idl,Io,J,Java,JavaScript,Jq,Judoscript,Julia,K,Kotlin,Labview,Lambdatalk,Lasso,Lfe,Libertybasic,Lingo,Livecode,Logo,Lse64,Lua,M2000interpreter,MATLAB,Maple,Maxima,Maxscript,Mercury,Metafont,Mipsassembly,Mircscriptinglanguage,Modula-3,Nemerle,Newlisp,Nim,OCaml,Oberon-2,Objeck,Objective-c,Octave,Oforth,Ol,Oz,PHP,Pascal,Perl,Phix,Picolisp,Pop11,Postscript,Potion,Powershell,Purebasic,Python,R,Racket,Raku,Rebol,Rescript,Retro,Rexx,Ring,Robotic,Ruby,Runbasic,Rust,Sas,Scala,Scheme,Sed,Seed7,Setl,Sidef,Simula,Slate,Smalltalk,Snobol4,Sparkling,Spl,Sql,Sqlpl,Standardml,Stata,Swift,Symsyn,Tcl,Ti-89basic,Toka,Trith,Tuscript,Unixshell,Vala,Vba,Vbscript,Visualbasic,Visualbasic.net,Vlang,Wren,X86assembly,Xpl0,Xslt,Xtalk,Yorick,Z80assembly,Zig,Zkl"
String Matching,21,1,200,117,https://swam-dataset.org/tasks/string_matching,"11l,360assembly,Aarch64assembly,Action!,Ada,Aime,Algol68,Applescript,Armassembly,Arturo,Autohotkey,Autoit,Awk,Basic,Batchfile,Bbcbasic,Bqn,Bracmat,C,C#,C++,Clojure,Coffeescript,Commonlisp,Componentpascal,D,Dcl,Delphi,Dyalect,E,Echolisp,Elena,Elixir,Emacslisp,Erlang,Euphoria,F#,Factor,Falcon,Fantom,Fbsl,Forth,Fortran,Freebasic,Gambas,Gml,Go,Groovy,Haskell,Iconandunicon,J,Java,JavaScript,Jq,Julia,K,Kotlin,Ksh,Labview,Lambdatalk,Lang5,Lasso,Libertybasic,Lingo,Logo,Lua,M2000interpreter,Maple,Min,Miniscript,Netrexx,Newlisp,Nim,OCaml,Objeck,Objective-c,Oforth,Oxygenbasic,PHP,Perl,Phix,Picat,Picolisp,Powershell,Prolog,Purebasic,Python,Qb64,Quackery,Racket,Raku,Retro,Rexx,Ring,Ruby,Runbasic,Rust,Scala,Seed7,Sidef,Smalltalk,Snobol4,Standardml,Swift,Tailspin,Tcl,Tuscript,Txr,Vala,Vba,Vbscript,Visualbasic,Wren,Xpl0,Xprofan,Yabasic,Zkl"
String Prepend,7,1,82,100,https://swam-dataset.org/tasks/string_prepend,"11l,360assembly,Aarch64assembly,Action!,Ada,Algol68,Applescript,Arturo,Asymptote,Autohotkey,Awk,Bacon,Basic,Bracmat,C,C#,C++,Clojure,Cobol,Coldfusion,Commonlisp,D,Delphi,Dyalect,Déjàvu,Echolisp,Elena,Elixir,Emacslisp,Erlang,Erre,F#,Factor,Falcon,Forth,Fortran,Freebasic,Gambas,Go,Haskell,Iconandunicon,J,Java,JavaScript,Jq,Julia,K,Kotlin,Lambdatalk,Lasso,Lfe,Lingo,Livecode,Lua,M2000interpreter,Maple,Mercury,Nanoquery,Neko,Netrexx,Newlisp,Nim,OCaml,Objeck,Oforth,Pascal,Perl,Phix,Picat,Picolisp,Plaintex,Powershell,Prolog,Purebasic,Python,Qb64,Quackery,Racket,Raku,Red,Rexx,Ring,Ruby,Rust,Scala,Seed7,Sidef,Snobol4,Standardml,Stata,Swift,Tcl,Ursa,Vba,Vbscript,Wart,Wren,Xojo,Xpl0,Zkl"
Strip A Set Of Characters From A String,10,1,71,117,https://swam-dataset.org/tasks/strip_a_set_of_characters_from_a_string,"11l,360assembly,8080assembly,8086assembly,Action!,Ada,Aime,Algol68,Algolw,Apl,Applescript,Applesoftbasic,Arturo,Asymptote,Autohotkey,Awk,Bacon,Basic,Basic256,Bbcbasic,Bcpl,Bqn,Bracmat,Burlesque,C,C#,C++,Clojure,Clu,Cobol,Coldfusion,Commonlisp,D,Delphi,Draco,Echolisp,Elena,Elixir,Erlang,Euphoria,Excel,F#,Factor,Forth,Fortran,Freebasic,Frink,Fōrmulæ,Gambas,Go,Groovy,Haskell,Iconandunicon,J,Java,JavaScript,Jq,Julia,Kotlin,Lambdatalk,Lasso,Libertybasic,Livecode,Logo,Lua,Maple,Nanoquery,Nemerle,Netrexx,Newlisp,Nim,OCaml,Objective-c,Oforth,PHP,Pascal,Perl,Phix,Picat,Picolisp,Powershell,Prolog,Purebasic,Python,Quackery,Racket,Raku,Red,Rexx,Ring,Ruby,Runbasic,Rust,Scala,Scheme,Scriptbasic,Sed,Seed7,Sidef,Smalltalk,Snobol4,Standardml,Swift,Tcl,Torquescript,Transd,Truebasic,Tuscript,Txr,Unixshell,Ursala,Vba,Vbscript,Wren,Xpl0,Yabasic,Zkl"
Strip Block Comments,28,1,126,52,https://swam-dataset.org/tasks/strip_block_comments,"11l,Ada,Algolw,Autohotkey,Awk,Bbcbasic,C,C#,C++,Clojure,D,Delphi,F#,Factor,Fortran,Freebasic,Go,Groovy,Haskell,Iconandunicon,J,Java,Jq,Julia,Kotlin,Ksh,Libertybasic,Lua,Nim,PHP,Perl,Phix,Picolisp,Prolog,Purebasic,Python,Racket,Raku,Rexx,Ring,Ruby,Scala,Seed7,Sidef,Snobol4,Swift,Tcl,Tuscript,Vba,Wren,Xprofan,Zkl"
